Year,Borough,Weighted_In_Degree,Weighted_Out_Degree,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,Community_ID,Participation_Coefficient,Average_House_Price,Weighted_In_Degree_Lag1,Weighted_Out_Degree_Lag1,Betweenness_Centrality_Lag1,Closeness_Centrality_Lag1,Eigenvector_Centrality_Lag1,Community_ID_Lag1,Participation_Coefficient_Lag1,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Borough_Barking & Dagenham,Borough_Barnet,Borough_Brent,Borough_Bromley,Borough_Camden,Borough_City of London,Borough_Croydon,Borough_Ealing,Borough_Enfield,Borough_Greenwich,Borough_Hackney,Borough_Hammersmith & Fulham,Borough_Haringey,Borough_Harrow,Borough_Havering,Borough_Hillingdon,Borough_Hounslow,Borough_Islington,Borough_Kensington & Chelsea,Borough_Lambeth,Borough_Lewisham,Borough_Merton,Borough_Newham,Borough_Redbridge,Borough_Richmond upon Thames,Borough_Southwark,Borough_Tower Hamlets,Borough_Waltham Forest,Borough_Wandsworth,Borough_Westminster,Weighted_In_Degree_Lag1_Year_Interaction,Weighted_Out_Degree_Lag1_Year_Interaction,Betweenness_Centrality_Lag1_Year_Interaction,Closeness_Centrality_Lag1_Year_Interaction,Eigenvector_Centrality_Lag1_Year_Interaction,COVID_Period,Weighted_In_Degree_Lag1_COVID_Interaction,Weighted_Out_Degree_Lag1_COVID_Interaction,Betweenness_Centrality_Lag1_COVID_Interaction,Closeness_Centrality_Lag1_COVID_Interaction,Eigenvector_Centrality_Lag1_COVID_Interaction
2018,Barnet,48428.1835779073,48959.00289934278,0.8484848484848485,0.33096497879328046,0.10976353036046767,1.0,0.8381097170669438,565586.6666666666,70921.18548050759,75178.11850873029,32.25396825396825,0.3240377989784369,0.11378665997215466,1.0476190476190477,0.8374038604412769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,408545.98396517185,433068.31647986284,185.8010283925751,1.8666402786222371,0.6554752666001494,0,0.0,0.0,0.0,0.0,0.0
2019,Barnet,3150.383811446492,3278.157743084165,30.456424096297514,19.928107243266357,0.1550463918035798,0.9189873417721519,0.8526984388931448,552940.0833333334,48428.1835779073,48959.00289934278,0.8484848484848485,0.33096497879328046,0.10976353036046767,1.0,0.8381097170669438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,327401.80447035533,330990.44213639793,5.736235595390458,2.2375097157855315,0.7420633038454064,0,0.0,0.0,0.0,0.0,0.0
2020,Barnet,1562.609157497519,1604.6439926237333,91.58471760797342,715298.0795620176,0.07341867133737945,0.8970099667774086,0.8778800116903376,557674.9166666666,3150.383811446492,3278.157743084165,30.456424096297514,19.928107243266357,0.1550463918035798,0.9189873417721519,0.8526984388931448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24448.75324094365,25440.35093576558,236.35900953605292,154.6533393104176,1.203247350475656,1,3150.383811446492,3278.157743084165,30.456424096297514,19.928107243266357,0.1550463918035798
2021,Barnet,5339.69488960863,5525.174018562256,12.928205128205128,33.326668750733056,0.11004252457245335,0.9692307692307692,0.8539512298577633,589478.1666666666,1562.609157497519,1604.6439926237333,91.58471760797342,715298.0795620176,0.07341867133737945,0.8970099667774086,0.8778800116903376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13689.336562865463,14057.585400168353,802.3337232698443,6266414.161796773,0.6431889235471775,1,1562.609157497519,1604.6439926237333,91.58471760797342,715298.0795620176,0.07341867133737945
2022,Barnet,2752.36005448664,2807.7634449345583,27.672916666666666,25589.89837459507,0.1225944959198352,0.9458333333333333,0.8789211513355343,631641.25,5339.69488960863,5525.174018562256,12.928205128205128,33.326668750733056,0.11004252457245335,0.9692307692307692,0.8539512298577633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52118.43040139085,53928.81119526214,126.1865655471279,325.28706259518054,1.0740770356156275,1,5339.69488960863,5525.174018562256,12.928205128205128,33.326668750733056,0.11004252457245335
2023,Barnet,5987.282741486145,5998.966858411927,48.05723905723906,9.98886725708257,0.11123624661633472,0.9528619528619529,0.8647361844583548,623843.1666666666,2752.36005448664,2807.7634449345583,27.672916666666666,25589.89837459507,0.1225944959198352,0.9458333333333333,0.8789211513355343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29616.944811658836,30213.116506056147,297.77617370891795,275361.7233547956,1.319185843419062,1,2752.36005448664,2807.7634449345583,27.672916666666666,25589.89837459507,0.1225944959198352
2001,Brent,29059.14285714286,30756.285714285714,15.928571428571429,0.07168078749696909,0.14868417314795002,2.4285714285714284,0.9049357523789593,169580.25,29320.571428571428,30379.14285714286,12.321428571428571,0.09173281605513005,0.14889909898582912,2.0,0.8842276780951066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-329546.7042253544,-341444.4507042278,-138.48591549295872,-1.0310251719999197,-1.6735419857844012,0,0.0,0.0,0.0,0.0,0.0
2002,Brent,29138.571428571428,30967.14285714286,8.714285714285714,0.0661728095215759,0.14630094385319864,2.142857142857143,0.9127230079483454,200426.91666666666,29059.14285714286,30756.285714285714,15.928571428571429,0.07168078749696909,0.14868417314795002,2.4285714285714284,0.9049357523789593,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-297549.25150905666,-314927.0382293787,-163.09959758551435,-0.7339708804267173,-1.5224421673036692,0,0.0,0.0,0.0,0.0,0.0
2003,Brent,26906.285714285714,27890.85714285714,23.51190476190476,0.08430594242872792,0.1483349636812537,2.0,0.9165552907360469,233422.41666666666,29138.571428571428,30967.14285714286,8.714285714285714,0.0661728095215759,0.14630094385319864,2.142857142857143,0.9127230079483454,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-269223.98390342284,-286118.9537223365,-80.51509054326024,-0.6113994795232982,-1.3517382981366075,0,0.0,0.0,0.0,0.0,0.0
2004,Brent,29010.571428571428,29691.14285714286,17.476190476190478,0.07054928564946718,0.1585455076530859,1.7142857142857142,0.9035075574041108,254469.83333333334,26906.285714285714,27890.85714285714,23.51190476190476,0.08430594242872792,0.1483349636812537,2.0,0.9165552907360469,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-221692.6358148915,-229804.94969819137,-193.72484909456927,-0.6946334693071312,-1.2221965317399193,0,0.0,0.0,0.0,0.0,0.0
2005,Brent,27657.428571428572,29547.714285714286,52.61904761904761,0.08880035839492566,0.1707453231708283,2.0,0.9065913976245177,260579.41666666666,29010.571428571428,29691.14285714286,17.476190476190478,0.07054928564946718,0.1585455076530859,1.7142857142857142,0.9035075574041108,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-210020.19315895604,-214947.1468812901,-126.51777330650711,-0.5107370820257258,-1.1477801539955923,0,0.0,0.0,0.0,0.0,0.0
2006,Brent,32815.142857142855,34270.28571428572,49.58333333333333,0.09349047949898667,0.175214841937756,2.0,0.8950086179442159,273046.3333333333,27657.428571428572,29547.714285714286,52.61904761904761,0.08880035839492566,0.1707453231708283,2.0,0.9065913976245177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-172566.77263581712,-184361.09054326193,-328.3132126089914,-0.5540642080134165,-1.065354622037717,0,0.0,0.0,0.0,0.0,0.0
2007,Brent,34832.28571428572,36271.142857142855,31.952380952380953,0.07856814677634934,0.17352724355429822,1.8571428571428572,0.8952305144001969,309425.4166666667,32815.142857142855,34270.28571428572,49.58333333333333,0.09349047949898667,0.175214841937756,2.0,0.8950086179442159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-171932.86116700462,-179556.9899396406,-259.78873239437013,-0.48983744188202216,-0.9180270591668482,0,0.0,0.0,0.0,0.0,0.0
2008,Brent,34126.57142857143,36219.71428571428,24.26190476190476,0.0594637696551101,0.15775679568598577,2.0,0.8890066806835988,315638.3333333333,34832.28571428572,36271.142857142855,31.952380952380953,0.07856814677634934,0.17352724355429822,1.8571428571428572,0.8952305144001969,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-147669.26760563662,-153769.21126760854,-135.4600938967162,-0.33308467858706475,-0.7356577508428838,0,0.0,0.0,0.0,0.0,0.0
2009,Brent,31764.285714285714,33577.42857142857,24.5,0.05923937494342797,0.1415554664421778,2.0,0.8870707900385416,285066.5,34126.57142857143,36219.71428571428,24.26190476190476,0.0594637696551101,0.15775679568598577,2.0,0.8890066806835988,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-110550.86519114961,-117331.46881288015,-78.59490274983426,-0.19262911296726282,-0.5110431409546144,0,0.0,0.0,0.0,0.0,0.0
2010,Brent,32534.0,34349.42857142857,27.452380952380956,0.06758339274712903,0.1475937506564823,2.0,0.9055816177541368,312193.5,31764.285714285714,33577.42857142857,24.5,0.05923937494342797,0.1415554664421778,2.0,0.8870707900385416,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-71134.10462776913,-75194.52313883569,-54.86619718310055,-0.1326628255775406,-0.31700449527193064,0,0.0,0.0,0.0,0.0,0.0
2011,Brent,34121.42857142857,36196.28571428572,18.857142857142858,0.06100919851511662,0.15235699581931894,1.8571428571428572,0.8921226605531761,322330.1666666667,32534.0,34349.42857142857,27.452380952380956,0.06758339274712903,0.1475937506564823,2.0,0.9055816177541368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-40323.830985918095,-42573.93963782971,-34.025486250840565,-0.08376533185560196,-0.18293309940522934,0,0.0,0.0,0.0,0.0,0.0
2012,Brent,35308.28571428572,37458.0,18.642857142857142,0.06405550511044909,0.15486397310883593,1.7142857142857142,0.902731819646239,338662.25,34121.42857142857,36196.28571428572,18.857142857142858,0.06100919851511662,0.15235699581931894,1.8571428571428572,0.8921226605531761,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-8169.919517105348,-8666.716297789619,-4.515090543261067,-0.014607836264187737,-0.036479844069426594,0,0.0,0.0,0.0,0.0,0.0
2013,Brent,37924.0,39786.28571428572,20.047619047619044,0.05366647250851146,0.16481987124133698,1.8571428571428572,0.8934939030911458,366201.25,35308.28571428572,37458.0,18.642857142857142,0.06405550511044909,0.15486397310883593,1.7142857142857142,0.902731819646239,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26854.189134806027,28489.18309858855,14.179074446678587,0.04871827149244911,0.11778386687149661,0,0.0,0.0,0.0,0.0,0.0
2014,Brent,37577.71428571428,40918.857142857145,33.61904761904761,0.07340541900192553,0.15686026624207275,1.5714285714285714,0.8815355864255733,425534.25,37924.0,39786.28571428572,20.047619047619044,0.05366647250851146,0.16481987124133698,1.8571428571428572,0.8934939030911458,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66767.60563379979,70046.27766599279,35.295103957074176,0.09448322624737504,0.290175829650228,0,0.0,0.0,0.0,0.0,0.0
2015,Brent,39252.0,42448.857142857145,32.42857142857143,0.07251210498003599,0.1578284295688294,1.7142857142857142,0.8923008736048715,475414.1666666667,37577.71428571428,40918.857142857145,33.61904761904761,0.07340541900192553,0.15686026624207275,1.5714285714285714,0.8815355864255733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103735.66197182797,112959.09859154602,92.8075117370865,0.20264031161094348,0.43302270680908966,0,0.0,0.0,0.0,0.0,0.0
